name,price,img,MSRP,rate,rating,review,url
Lenovo Core i3 6th Gen - (4 GB/1 TB HDD/Windows 10 Home) Ideapad 110 Laptop,"31,049",https://rukminim1.flixcart.com/image/312/312/computer/a/m/j/lenovo-notebook-original-imaeqyrfegattmwh.jpeg?q=70,0,3.9,"1,940 Ratings",372 Reviews,https://www.flipkart.com/lenovo-core-i3-6th-gen-4-gb-1-tb-hdd-windows-10-home-ideapad-110-laptop/p/itmf3s32rgca6ggc?pid=COMEQKJGEYWYDAMJ&lid=LSTCOMEQKJGEYWYDAMJMLHAWB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_403&otracker=search&otracker1=search&fm=organic&iid=476b9d64-081f-4650-b59e-5c414e9da6da.COMEQKJGEYWYDAMJ.SEARCH&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"34,990",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,"42,999",4.8,5 Ratings,0 Reviews,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCS5GWHL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_404&otracker=search&otracker1=search&fm=organic&iid=en_HbOsGllWQYHgJqkOV1BiXlTraNREvJ%2BkWqrieMskGXVeQSG7ZYQBkDmiY%2FURiQuSjnHCQ0alaODcD6Ulo81Mxg%3D%3D&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G...,"64,990",https://rukminim1.flixcart.com/image/312/312/l2hwwi80/computer/i/b/y/-original-imagdtsy32phyfzu.jpeg?q=70,"81,990",4.5,"3,983 Ratings",444 Reviews,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258t-laptop/p/itm834e03127f443?pid=COMGFVWMDZPGK4WR&lid=LSTCOMGFVWMDZPGK4WRDQSQ9Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_405&otracker=search&otracker1=search&fm=organic&iid=476b9d64-081f-4650-b59e-5c414e9da6da.COMGFVWMDZPGK4WR.SEARCH&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
acer Intel EVO Swift 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) SF514-55TA Thin and Light ...,"1,09,999",https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/r/9/e/-original-imagarytzgkp5t3q.jpeg?q=70,0,"(None,)",0,0,https://www.flipkart.com/acer-intel-evo-swift-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-sf514-55ta-thin-light-laptop/p/itm2615edee79ad5?pid=COMG8ZERNFVMXU8Z&lid=LSTCOMG8ZERNFVMXU8ZUHPCYV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_406&otracker=search&otracker1=search&fm=organic&iid=476b9d64-081f-4650-b59e-5c414e9da6da.COMG8ZERNFVMXU8Z.SEARCH&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
ASUS VivoBook 15 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) X515JA-BR381T Thin and Light Lapto...,"33,990",https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/o/6/t/na-thin-and-light-laptop-asus-original-imag7wjdg4dvcdya.jpeg?q=70,"40,990",3.7,"4,277 Ratings",498 Reviews,https://www.flipkart.com/asus-vivobook-15-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-x515ja-br381t-thin-light-laptop/p/itm8ebb345c4d71f?pid=COMFZ53STVAJWE8K&lid=LSTCOMFZ53STVAJWE8KQWD5V1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_407&otracker=search&otracker1=search&fm=organic&iid=476b9d64-081f-4650-b59e-5c414e9da6da.COMFZ53STVAJWE8K.SEARCH&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"51,990",https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,"64,999",3.9,34 Ratings,4 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itm07ce514e25a5d?pid=COMG69G2FNSS2MB2&lid=LSTCOMG69G2FNSS2MB2IKXJ6G&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_17_408&otracker=search&otracker1=search&fm=organic&iid=en_HbOsGllWQYHgJqkOV1BiXlTraNREvJ%2BkWqrieMskGXX3RwAv9K2UuXUU07v%2F6dxCyLXPJXbg55nsbdDpE2RTrA%3D%3D&ppt=None&ppn=None&ssid=k3azfta89c0000001651491325152&qH=312f91285e048e09
Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 13ALC6 Thin and Light Lapto...,"75,990",https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/i/l/u/13alc6-thin-and-light-laptop-lenovo-original-imag7anttemjucpr.jpeg?q=70,"1,04,890","(None,)",0,0,https://www.flipkart.com/lenovo-yoga-6-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-10-home-13alc6-thin-light-laptop/p/itmbe6ab159b31f5?pid=COMG72M9EVCKFYKF&lid=LSTCOMG72M9EVCKFYKFLNMAAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_409&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMG72M9EVCKFYKF.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
ASUS Pentium Quad Core - (4 GB/1 TB HDD/Windows 10 Home) X543MA-DM101T Laptop,"25,990",https://rukminim1.flixcart.com/image/312/312/k9d3p8w0/computer/c/a/h/asus-na-laptop-original-imafr6cbfurgkspg.jpeg?q=70,"30,990",3.7,"2,832 Ratings",360 Reviews,https://www.flipkart.com/asus-pentium-quad-core-4-gb-1-tb-hdd-windows-10-home-x543ma-dm101t-laptop/p/itm5d3b4646a6abb?pid=COMFUXREZ5ADCVK6&lid=LSTCOMFUXREZ5ADCVK6UTYUPI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_410&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFUXREZ5ADCVK6.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop,"43,199",https://rukminim1.flixcart.com/image/312/312/l0zm64w0/computer/2/a/h/255-g8-laptop-hp-original-imagcnk9gvmqvhaq.jpeg?q=70,"50,217","(None,)",0,0,https://www.flipkart.com/hp-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-250-g8-laptop/p/itm9c665b78ea501?pid=COMGCNKD9QFSHUYP&lid=LSTCOMGCNKD9QFSHUYPF8H4O5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_411&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGCNKD9QFSHUYP.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-56 Thin and Light Laptop,"64,999",https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/6/u/v/-original-imagah7xakzzergf.jpeg?q=70,0,"(None,)",0,0,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-a515-56-thin-light-laptop/p/itm12dd44dc68337?pid=COMGCRQZPZ28VKGZ&lid=LSTCOMGCRQZPZ28VKGZLPMFCK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_412&otracker=search&otracker1=search&fm=organic&iid=en_%2BbJ5bPg81TsU5OR%2F7W4Jw5kOElUGohMUtOh75CRh7SCwg9CvjxJtbf1oJcE0ffzyeb%2FPi8eWKzmzdCO1wP7Drw%3D%3D&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
HP Pavilion Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15-eg0547TU Thin and Light Laptop,"63,990",https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/h/a/m/na-thin-and-light-laptop-hp-original-imag7a5utqtszsba.jpeg?q=70,"75,023",4.3,4 Ratings,0 Reviews,https://www.flipkart.com/hp-pavilion-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15-eg0547tu-thin-light-laptop/p/itma0c3ef51e68a9?pid=COMG67BXZD9TPPFE&lid=LSTCOMG67BXZD9TPPFEHQ1OV8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_413&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMG67BXZD9TPPFE.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
Lenovo IdeaPad 5 Pro Ryzen 7 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"79,998",https://rukminim1.flixcart.com/image/312/312/kyj0vbk0/computer/m/7/n/16ach6-gaming-laptop-lenovo-original-imagaqhr9cyrcuy9.jpeg?q=70,"1,37,090","(None,)",0,0,https://www.flipkart.com/lenovo-ideapad-5-pro-ryzen-7-hexa-core-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-nvidia-gtx-1650-4gb-gddr6-16ach6-gaming-laptop/p/itm6b806e4a28906?pid=COMGAQHRXGY8G7RB&lid=LSTCOMGAQHRXGY8G7RB3MX78H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_414&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGAQHRXGY8G7RB.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
Lenovo IdeaPad 3 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10 Home) 14IGL05 Thin and Light Laptop,"31,299",https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70,"36,999","(None,)",0,0,https://www.flipkart.com/lenovo-ideapad-3-celeron-dual-core-4-gb-256-gb-ssd-windows-10-home-14igl05-thin-light-laptop/p/itmb3012f13f9740?pid=COMG88H7FVHHKHJG&lid=LSTCOMG88H7FVHHKHJGRMRM7N&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_415&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMG88H7FVHHKHJG.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Extensa 15 Pentium Quad Core - (4 GB/1 TB HDD/Windows 11 Home) EX215-31 Laptop,"28,499",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/r/q/z/-original-imagczgsj7zwuyqz.jpeg?q=70,"38,999","(None,)",0,0,https://www.flipkart.com/acer-extensa-15-pentium-quad-core-4-gb-1-tb-hdd-windows-11-home-ex215-31-laptop/p/itm219d1960f0ebb?pid=COMGBNUHFHHMGP6Q&lid=LSTCOMGBNUHFHHMGP6Q0MMLFG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_416&otracker=search&otracker1=search&fm=organic&iid=en_%2BbJ5bPg81TsU5OR%2F7W4Jw5kOElUGohMUtOh75CRh7SDAH9oPW30yjJYnXzgyeCw%2FQiLfTvqgG5cTVFe%2FNP6YGg%3D%3D&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
ASUS ROG Strix G Core i7 9th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"1,06,167",https://rukminim1.flixcart.com/image/312/312/k6b2snk0/computer/p/e/d/asus-na-gaming-laptop-original-imafggytk5twybmv.jpeg?q=70,"1,20,990",4.5,"1,883 Ratings",241 Reviews,https://www.flipkart.com/asus-rog-strix-g-core-i7-9th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-al041t-gaming-laptop/p/itmfg9yraswrdkke?pid=COMFG9YREMYHNH3C&lid=LSTCOMFG9YREMYHNH3CRDZ0OW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_417&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFG9YREMYHNH3C.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop,"40,990",https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/s/e/r/-original-imagcr7j9zvqpjeq.jpeg?q=70,"54,783",3.9,34 Ratings,6 Reviews,https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3510-thin-light-laptop/p/itm4026bcf6107a8?pid=COMGBP5FFVGDQFXY&lid=LSTCOMGBP5FFVGDQFXYP0TQHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_418&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGBP5FFVGDQFXY.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Predator Helios 300 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeFor...,"1,29,990",https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70,"1,49,990",4.5,54 Ratings,7 Reviews,https://www.flipkart.com/acer-predator-helios-300-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-ph315-54-78cp-ph315-54-gaming-laptop/p/itm8160aa59c1a94?pid=COMG5KXYKZBETMAE&lid=LSTCOMG5KXYKZBETMAEJL5AKC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_419&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMG5KXYKZBETMAE.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54 Thin and Light Laptop,"35,990",https://rukminim1.flixcart.com/image/312/312/l1fc0i80/computer/5/x/c/-original-imagczgszcxeyfgg.jpeg?q=70,"55,000","(None,)",0,0,https://www.flipkart.com/acer-extensa-15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-11-home-ex215-54-thin-light-laptop/p/itm346704bf9dec8?pid=COMGBNUHXGMSQDZR&lid=LSTCOMGBNUHXGMSQDZRLKNBYR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_420&otracker=search&otracker1=search&fm=organic&iid=en_%2BbJ5bPg81TsU5OR%2F7W4Jw5kOElUGohMUtOh75CRh7SDGhEn%2BAyaWmKglGsPa6QNZoxzf4%2Fwh6fk3L5%2F14RNqcQ%3D%3D&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
LG Gram 14 Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) Gram 14Z90N Laptop,"62,990",https://rukminim1.flixcart.com/image/312/312/kfeamq80/computer/g/w/b/lg-original-imafvv2vbezr6sk2.jpeg?q=70,"99,000",4.6,71 Ratings,22 Reviews,https://www.flipkart.com/lg-gram-14-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-14z90n-laptop/p/itme8129b7f1034f?pid=COMFVSRG6GRGHGWB&lid=LSTCOMFVSRG6GRGHGWBFW3ASS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_421&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFVSRG6GRGHGWB.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP52HN/A,"1,79,990",https://rukminim1.flixcart.com/image/312/312/kamtsi80/computer/k/a/v/apple-na-thin-and-light-laptop-original-imafs5nmg3kxcqnz.jpeg?q=70,"1,94,900",4.8,91 Ratings,4 Reviews,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp52hn-a/p/itmc348a3a8c2c1d?pid=COMFRZ3NZ6EAWHJE&lid=LSTCOMFRZ3NZ6EAWHJEJL3DNN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_422&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFRZ3NZ6EAWHJE.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,"1,79,990",https://rukminim1.flixcart.com/image/312/312/kamtsi80/computer/z/p/y/apple-na-thin-and-light-laptop-original-imafs5nhtfzsvwy6.jpeg?q=70,"1,94,900",4.7,31 Ratings,3 Reviews,https://www.flipkart.com/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp82hn-a/p/itmbcb1d64fe60c6?pid=COMFRZ3NESZHBG9Z&lid=LSTCOMFRZ3NESZHBG9ZV56B85&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_423&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFRZ3NESZHBG9Z.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Swift 5 Core i7 11th Gen Intel EVO - (16 GB/1 TB SSD/Windows 10 Home) SF514-55TA-72VG Thin and Li...,"94,190",https://rukminim1.flixcart.com/image/312/312/kgzg8sw0/computer/3/v/s/acer-na-thin-and-light-laptop-original-imafx3cqwwaev4hs.jpeg?q=70,"1,24,999",4.3,31 Ratings,6 Reviews,https://www.flipkart.com/acer-swift-5-core-i7-11th-gen-intel-evo-16-gb-1-tb-ssd-windows-10-home-sf514-55ta-72vg-thin-light-laptop/p/itma3571f30f2d68?pid=COMFWXXFBYZV73VS&lid=LSTCOMFWXXFBYZV73VS7EP09A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_424&otracker=search&otracker1=search&fm=organic&iid=en_%2BbJ5bPg81TsU5OR%2F7W4Jw5kOElUGohMUtOh75CRh7SB1%2FwQt7ZNsnlfxwcHzP61lGvDWivYUat1OtS03ReZr3Q%3D%3D&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,"89,990",https://rukminim1.flixcart.com/image/312/312/kf2v3ww0/computer/h/t/m/dell-original-imafvm5ymhkzvdqu.jpeg?q=70,"1,54,446","(None,)",0,0,https://www.flipkart.com/dell-xps-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-9300-thin-light-laptop/p/itm7de8623c77dff?pid=COMFTC4YBSK8WZQC&lid=LSTCOMFTC4YBSK8WZQCYL4O3P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_425&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMFTC4YBSK8WZQC.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Lapt...,"51,990",https://rukminim1.flixcart.com/image/312/312/kykgb680/computer/t/8/f/tp470ea-ec312ws-thin-and-light-laptop-asus-original-imagasyhxfzrgrhz.jpeg?q=70,"66,990","(None,)",0,0,https://www.flipkart.com/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec302ws-2-1-laptop/p/itm19c033876d347?pid=COMGARNUF2FCYCKZ&lid=LSTCOMGARNUF2FCYCKZUMITT4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_426&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGARNUF2FCYCKZ.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
Lenovo Ideapad Slim 3i (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim 3i Thi...,"41,798",https://rukminim1.flixcart.com/image/312/312/kyeqjrk0/computer/7/y/p/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imagan8fyuhycybv.jpeg?q=70,"62,190",4.3,6 Ratings,0 Reviews,https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm894a4d9286828?pid=COMGAN8FKHJGBRYW&lid=LSTCOMGAN8FKHJGBRYW90AJ92&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_427&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGAN8FKHJGBRYW.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,"50,800",https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/u/y/4/na-thin-and-light-laptop-acer-original-imag25zfahpqmyjm.jpeg?q=70,"54,999",4.3,"1,187 Ratings",135 Reviews,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-a515-56-thin-light-laptop/p/itmdf83f58e7a903?pid=COMG5EDTDDGAD4QE&lid=LSTCOMG5EDTDDGAD4QEP5NL6A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_428&otracker=search&otracker1=search&fm=organic&iid=en_%2BbJ5bPg81TsU5OR%2F7W4Jw5kOElUGohMUtOh75CRh7SAkYtSsHR9bIB6Y%2BQi%2BCKDDsQNriNvnA8jIPLNDvGJ%2Bjg%3D%3D&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light Lap...,"66,190",https://rukminim1.flixcart.com/image/312/312/l111lzk0/computer/x/n/s/15-eh2024au-thin-and-light-laptop-hp-original-imagcztggrjh7zb2.jpeg?q=70,"74,414","(None,)",0,0,https://www.flipkart.com/hp-pavilion-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-15-eh2024au-thin-light-laptop/p/itmcaad9c87de8e5?pid=COMGCGST9RM6UYQP&lid=LSTCOMGCGST9RM6UYQPYAWM9B&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_429&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGCGST9RM6UYQP.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
HP HP Envy Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 13-ba1501TX T...,"77,590",https://rukminim1.flixcart.com/image/312/312/l2ghgnk0/computer/q/y/u/-original-imagdsjrxusgdzdm.jpeg?q=70,"99,203",4.4,19 Ratings,3 Reviews,https://www.flipkart.com/hp-envy-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-2-graphics-13-ba1501tx-thin-light-laptop/p/itm80b4d61752391?pid=COMG5U2BYKGC6KTQ&lid=LSTCOMG5U2BYKGC6KTQURDTLI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_430&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMG5U2BYKGC6KTQ.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
ASUS Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 10 Home) M515UA-EJ512TS Thin and Light Laptop,"49,790",https://rukminim1.flixcart.com/image/312/312/klscivk0/computer/d/f/d/x415jf-ek522ts-thin-and-light-laptop-asus-original-imagyufa2sywf9ub.jpeg?q=70,"62,990",4.5,14 Ratings,2 Reviews,https://www.flipkart.com/asus-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-10-home-m515ua-ej512ts-thin-light-laptop/p/itmb2099a2086d96?pid=COMGFVWEH4HAECUA&lid=LSTCOMGFVWEH4HAECUAEVQTEX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_431&otracker=search&otracker1=search&fm=organic&iid=0860e12d-ad69-429f-8e44-350505523442.COMGFVWEH4HAECUA.SEARCH&ppt=None&ppn=None&ssid=sq8ukkdd4g0000001651491332649&qH=312f91285e048e09
